User_email;Country_idCountry;Reason_idReason;visited;date
admin@admin.ch,222,2,0,"1993-07-14"
admin@admin.ch,35,8,1,"1939-02-20"
admin@admin.ch,62,7,0,"1955-05-22"
admin@admin.ch,167,1,1,"2050-01-26"
admin@admin.ch,168,9,1,"1903-09-12"
admin@admin.ch,22,1,1,"2019-10-11"
admin@admin.ch,123,6,1,"1939-07-07"
admin@admin.ch,110,7,1,"1945-08-12"
admin@admin.ch,55,1,0,"1987-07-24"
admin@admin.ch,23,5,0,"2013-09-05"
admin@admin.ch,57,3,1,"1995-05-26"
admin@admin.ch,192,7,0,"1955-11-02"
admin@admin.ch,30,9,0,"1978-05-24"
admin@admin.ch,28,6,1,"1958-02-03"
admin@admin.ch,165,1,1,"2014-01-15"
admin@admin.ch,27,5,1,"2016-03-13"
admin@admin.ch,109,3,1,"1990-03-06"
admin@admin.ch,103,1,1,"1989-11-25"
admin@admin.ch,39,4,0,"1906-02-11"
admin@admin.ch,54,7,1,"2043-06-06"
admin@admin.ch,1,5,0,"1982-10-05"
admin@admin.ch,225,5,1,"2010-11-17"
admin@admin.ch,234,9,0,"1948-04-12"
admin@admin.ch,71,2,0,"2007-02-03"
admin@admin.ch,77,7,1,"1916-05-20"
admin@admin.ch,226,10,1,"1997-02-20"
admin@admin.ch,229,3,1,"1973-02-19"
admin@admin.ch,222,7,0,"2014-05-20"
admin@admin.ch,65,9,0,"1938-02-04"
admin@admin.ch,220,1,0,"2003-09-09"
admin@admin.ch,114,6,1,"1947-04-15"
admin@admin.ch,204,3,0,"1912-09-01"
admin@admin.ch,239,6,0,"1994-11-11"
admin@admin.ch,3,7,0,"1939-09-06"
admin@admin.ch,63,7,0,"2012-07-17"
admin@admin.ch,165,6,0,"2029-04-26"
admin@admin.ch,82,10,0,"1983-09-26"
admin@admin.ch,51,3,0,"1985-08-25"
admin@admin.ch,29,8,0,"1944-02-08"
admin@admin.ch,52,8,1,"2025-11-01"
admin@admin.ch,92,8,1,"1923-07-04"
admin@admin.ch,44,10,1,"2041-10-24"
admin@admin.ch,216,9,1,"1943-11-22"
admin@admin.ch,183,7,1,"1903-02-25"
admin@admin.ch,139,3,1,"2040-04-19"
admin@admin.ch,181,2,1,"1971-07-19"
admin@admin.ch,79,3,0,"2038-11-04"
admin@admin.ch,113,3,0,"1927-08-07"
admin@admin.ch,154,1,1,"1939-12-20"
admin@admin.ch,219,6,0,"2020-07-02"
admin@admin.ch,232,2,0,"1999-02-20"
admin@admin.ch,216,2,0,"1990-06-12"
admin@admin.ch,89,9,1,"1993-01-04"
admin@admin.ch,242,6,1,"1915-05-23"
admin@admin.ch,82,1,1,"2003-07-22"
admin@admin.ch,115,9,1,"1954-09-10"
admin@admin.ch,31,4,0,"1924-08-01"
admin@admin.ch,143,9,0,"2027-08-05"
admin@admin.ch,95,6,1,"1916-02-14"
admin@admin.ch,130,7,0,"2019-10-26"
admin@admin.ch,215,6,0,"1964-08-15"
admin@admin.ch,227,6,0,"1956-09-16"
admin@admin.ch,180,3,0,"1981-11-07"
admin@admin.ch,72,9,0,"1944-08-09"
admin@admin.ch,173,1,1,"1936-03-14"
admin@admin.ch,183,4,0,"1993-06-20"
admin@admin.ch,13,3,0,"1997-05-03"
admin@admin.ch,29,5,1,"2024-03-16"
admin@admin.ch,156,1,1,"2038-03-15"
admin@admin.ch,188,10,0,"1979-06-01"
admin@admin.ch,228,5,1,"1963-03-12"
admin@admin.ch,105,9,0,"2005-06-24"
admin@admin.ch,4,8,1,"2021-02-02"
admin@admin.ch,43,5,1,"2024-08-16"
admin@admin.ch,169,10,1,"2024-05-27"
admin@admin.ch,39,6,0,"2015-06-12"
admin@admin.ch,65,3,0,"2017-05-26"
admin@admin.ch,30,7,1,"1939-10-26"
admin@admin.ch,69,6,1,"1958-09-21"
admin@admin.ch,73,2,0,"1990-09-07"
admin@admin.ch,178,6,1,"1919-07-02"
admin@admin.ch,59,3,1,"2027-07-03"
admin@admin.ch,236,3,1,"2013-07-04"
admin@admin.ch,44,3,1,"2039-08-14"
admin@admin.ch,51,4,0,"1976-08-08"
admin@admin.ch,190,6,1,"1923-07-16"
admin@admin.ch,153,9,1,"2023-04-16"
admin@admin.ch,76,2,0,"1932-08-11"
admin@admin.ch,144,2,1,"2038-06-12"
admin@admin.ch,85,6,0,"1957-11-15"
admin@admin.ch,237,10,1,"1943-08-22"
admin@admin.ch,236,5,0,"1922-11-02"
admin@admin.ch,55,1,0,"2036-02-22"
admin@admin.ch,123,10,1,"1989-07-04"
admin@admin.ch,186,9,1,"2016-04-09"
admin@admin.ch,134,4,1,"2005-10-23"
admin@admin.ch,240,10,0,"2038-02-13"
admin@admin.ch,71,1,0,"1973-07-24"
admin@admin.ch,15,3,0,"1954-01-05"
admin@admin.ch,112,6,0,"1954-10-11"
admin@admin.ch,10,2,0,"2031-09-09"
admin@admin.ch,93,10,0,"2002-09-08"
admin@admin.ch,34,6,0,"2000-11-14"
admin@admin.ch,131,10,0,"1942-07-08"
admin@admin.ch,110,9,1,"1926-08-02"
admin@admin.ch,245,1,1,"2031-07-08"
admin@admin.ch,171,1,1,"2026-08-18"
admin@admin.ch,200,10,0,"1935-08-01"
admin@admin.ch,221,8,1,"1970-11-26"
admin@admin.ch,63,3,0,"1905-01-21"
admin@admin.ch,239,6,0,"2007-06-20"
admin@admin.ch,89,10,0,"1991-09-23"
admin@admin.ch,157,7,0,"1924-09-05"
admin@admin.ch,141,4,1,"1930-05-26"
admin@admin.ch,219,5,0,"1975-09-26"
admin@admin.ch,137,8,1,"2028-07-04"
admin@admin.ch,16,8,1,"1961-03-11"
admin@admin.ch,79,9,1,"1972-12-22"
admin@admin.ch,134,9,1,"2024-10-06"
admin@admin.ch,100,9,0,"1986-07-22"
admin@admin.ch,71,9,1,"2043-08-06"
admin@admin.ch,61,1,0,"2003-04-06"
admin@admin.ch,128,4,1,"2022-06-02"
admin@admin.ch,240,1,1,"1996-06-15"
admin@admin.ch,96,6,0,"1941-04-04"
admin@admin.ch,148,1,1,"2029-10-13"
admin@admin.ch,138,5,1,"2037-06-21"
admin@admin.ch,201,2,1,"2008-03-09"
admin@admin.ch,138,5,1,"2045-05-09"
admin@admin.ch,135,5,1,"1946-04-10"
admin@admin.ch,43,9,0,"2027-10-10"
admin@admin.ch,54,9,0,"1903-10-16"
admin@admin.ch,88,10,0,"1929-08-21"
admin@admin.ch,194,5,0,"1987-02-08"
admin@admin.ch,240,3,1,"2026-09-25"
admin@admin.ch,21,3,1,"1918-11-17"
admin@admin.ch,150,7,1,"2049-05-10"
admin@admin.ch,122,6,0,"1961-04-10"
admin@admin.ch,22,8,1,"1955-09-10"
admin@admin.ch,147,2,1,"1993-10-16"
admin@admin.ch,131,3,0,"2021-09-18"
admin@admin.ch,10,2,1,"2006-09-23"
admin@admin.ch,42,6,1,"1961-05-17"
admin@admin.ch,6,10,0,"1947-09-24"
admin@admin.ch,244,2,1,"1991-04-12"
admin@admin.ch,185,6,0,"1971-02-16"
admin@admin.ch,33,2,1,"2029-02-19"
admin@admin.ch,122,1,1,"2022-10-06"
admin@admin.ch,230,5,1,"1998-06-03"
admin@admin.ch,127,5,0,"1984-09-27"
admin@admin.ch,173,5,1,"1916-11-09"
admin@admin.ch,109,9,1,"1992-06-22"
admin@admin.ch,237,8,1,"1926-06-20"
admin@admin.ch,63,4,1,"1961-01-02"
admin@admin.ch,89,6,1,"1941-06-12"
admin@admin.ch,18,5,0,"1909-07-10"
admin@admin.ch,191,2,1,"1958-08-02"
admin@admin.ch,8,9,0,"1924-08-06"
admin@admin.ch,240,10,1,"1989-08-15"
admin@admin.ch,66,4,1,"1903-01-24"
admin@admin.ch,146,5,0,"2045-05-05"
admin@admin.ch,92,8,1,"1987-06-03"
admin@admin.ch,54,1,0,"1981-04-21"
admin@admin.ch,17,6,0,"1955-07-11"
admin@admin.ch,67,8,0,"1974-06-06"
admin@admin.ch,218,6,0,"1918-08-17"
admin@admin.ch,237,10,1,"1911-07-14"
admin@admin.ch,9,3,0,"1962-09-11"
admin@admin.ch,121,6,1,"1920-02-25"
admin@admin.ch,61,6,1,"1960-04-21"
admin@admin.ch,214,4,0,"1921-11-03"
admin@admin.ch,168,1,1,"1989-09-15"
admin@admin.ch,18,3,0,"1948-04-10"
admin@admin.ch,6,10,0,"1992-01-15"
admin@admin.ch,203,9,1,"1901-04-02"
admin@admin.ch,243,5,0,"2025-02-21"
admin@admin.ch,141,3,1,"1987-08-11"
admin@admin.ch,16,2,1,"1947-04-14"
admin@admin.ch,102,7,1,"1967-03-01"
admin@admin.ch,245,10,1,"2013-05-07"
admin@admin.ch,192,6,1,"1989-05-06"
admin@admin.ch,75,3,0,"2001-08-04"
admin@admin.ch,234,6,0,"2044-02-20"
admin@admin.ch,42,8,0,"2040-10-09"
admin@admin.ch,27,2,1,"1900-04-10"
admin@admin.ch,167,2,1,"1957-10-24"
admin@admin.ch,152,9,1,"1970-09-24"
admin@admin.ch,207,3,0,"1944-02-09"
admin@admin.ch,157,4,1,"2022-10-08"
admin@admin.ch,219,1,0,"2043-09-06"
admin@admin.ch,71,3,0,"1955-06-25"
admin@admin.ch,117,10,0,"1915-06-16"
admin@admin.ch,147,3,0,"1981-12-27"
admin@admin.ch,199,3,1,"2033-04-21"
admin@admin.ch,158,2,0,"1939-05-14"
admin@admin.ch,114,1,0,"1911-09-06"
admin@admin.ch,112,2,1,"1923-10-06"
admin@admin.ch,149,5,1,"1980-10-22"
admin@admin.ch,158,9,0,"1984-11-18"
admin@admin.ch,76,9,1,"1995-02-18"
admin@admin.ch,188,8,1,"2037-06-20"
admin@admin.ch,96,3,0,"1986-09-18"
admin@admin.ch,180,8,1,"1927-10-19"
admin@admin.ch,28,1,1,"1984-03-10"
admin@admin.ch,46,7,1,"2019-08-01"
admin@admin.ch,32,9,1,"1992-07-26"
admin@admin.ch,15,9,0,"1966-09-01"
admin@admin.ch,10,3,0,"1905-01-26"
admin@admin.ch,132,2,0,"2040-12-17"
admin@admin.ch,217,2,1,"1979-09-06"
admin@admin.ch,43,8,0,"1993-05-12"
admin@admin.ch,9,9,0,"1966-02-21"
admin@admin.ch,104,2,0,"2009-11-15"
admin@admin.ch,112,8,1,"1915-05-16"
admin@admin.ch,231,10,1,"1974-02-19"
admin@admin.ch,149,7,1,"1956-05-17"
admin@admin.ch,46,9,0,"2012-10-06"
admin@admin.ch,115,1,0,"2016-02-20"
admin@admin.ch,125,10,0,"1908-05-21"
admin@admin.ch,12,2,0,"1992-10-12"
admin@admin.ch,20,5,1,"1977-05-02"
admin@admin.ch,191,3,1,"1954-05-17"
admin@admin.ch,222,7,0,"1923-05-11"
admin@admin.ch,206,3,0,"1929-03-20"
admin@admin.ch,190,2,0,"1940-12-16"
admin@admin.ch,191,6,0,"1915-02-12"
admin@admin.ch,14,10,1,"1974-11-27"
admin@admin.ch,156,2,1,"1953-07-09"
admin@admin.ch,58,4,0,"1991-03-16"
admin@admin.ch,116,10,0,"2007-03-14"
admin@admin.ch,68,6,1,"1988-06-17"
admin@admin.ch,6,5,1,"1970-01-17"
admin@admin.ch,106,8,1,"1985-06-18"
admin@admin.ch,29,1,1,"2000-01-27"
admin@admin.ch,172,10,1,"1981-06-13"
admin@admin.ch,80,9,0,"1912-10-03"
admin@admin.ch,47,9,0,"1914-07-15"
admin@admin.ch,205,5,0,"1969-12-04"
admin@admin.ch,155,7,0,"1981-04-02"
admin@admin.ch,137,10,1,"1979-09-16"
admin@admin.ch,94,9,0,"1945-03-27"
admin@admin.ch,136,10,1,"1967-02-03"
admin@admin.ch,49,3,1,"2026-06-14"
admin@admin.ch,15,3,0,"2041-08-01"
admin@admin.ch,201,3,1,"1906-12-24"
admin@admin.ch,33,10,0,"1972-03-18"
admin@admin.ch,189,4,0,"2009-09-09"
admin@admin.ch,130,2,1,"1904-06-02"
admin@admin.ch,116,3,1,"1943-09-21"
admin@admin.ch,30,8,1,"1983-02-08"
admin@admin.ch,4,6,1,"1976-11-16"
admin@admin.ch,198,6,1,"1942-08-24"
admin@admin.ch,128,8,1,"2016-02-17"
admin@admin.ch,123,6,0,"1997-09-09"
admin@admin.ch,227,1,0,"2038-10-21"
admin@admin.ch,181,7,1,"1952-08-24"
admin@admin.ch,193,10,1,"2039-08-26"
admin@admin.ch,170,1,0,"2038-09-17"
admin@admin.ch,78,7,0,"2024-08-03"
admin@admin.ch,59,2,1,"1988-03-19"
admin@admin.ch,199,10,0,"2021-02-08"
admin@admin.ch,125,6,0,"2009-11-01"
admin@admin.ch,11,10,1,"2016-04-01"
admin@admin.ch,215,5,1,"1901-05-13"
admin@admin.ch,164,10,1,"1911-03-03"
admin@admin.ch,57,4,0,"1906-12-19"
admin@admin.ch,134,4,1,"1958-10-03"
admin@admin.ch,8,9,1,"1986-12-14"
admin@admin.ch,55,6,0,"1932-06-11"
admin@admin.ch,222,4,0,"1957-04-22"
admin@admin.ch,100,2,0,"2037-06-04"
admin@admin.ch,27,1,1,"2034-09-15"
admin@admin.ch,181,9,0,"1970-04-27"
admin@admin.ch,220,4,0,"1988-02-16"
admin@admin.ch,142,10,0,"1942-04-11"
admin@admin.ch,208,5,0,"1963-05-27"
admin@admin.ch,231,8,1,"1997-09-02"
admin@admin.ch,224,9,0,"1974-07-04"
admin@admin.ch,19,3,0,"1901-04-09"
admin@admin.ch,247,8,0,"1985-01-01"
admin@admin.ch,234,7,0,"2042-04-24"
admin@admin.ch,52,6,1,"1926-10-15"
admin@admin.ch,2,2,1,"1936-05-24"
admin@admin.ch,188,4,0,"1956-07-25"
admin@admin.ch,191,1,1,"1957-04-25"
admin@admin.ch,167,6,0,"2044-12-19"
admin@admin.ch,55,9,1,"2003-11-06"
admin@admin.ch,228,10,0,"2022-08-19"
admin@admin.ch,212,7,0,"2044-01-20"
admin@admin.ch,186,4,1,"1995-02-09"
admin@admin.ch,31,5,0,"2009-03-24"
admin@admin.ch,196,6,0,"1933-03-04"
admin@admin.ch,90,4,0,"1900-11-26"
admin@admin.ch,87,6,0,"1991-07-03"
admin@admin.ch,14,1,0,"1990-03-23"
admin@admin.ch,130,8,0,"1923-10-18"
admin@admin.ch,176,5,0,"1921-08-03"
admin@admin.ch,161,3,0,"1972-06-23"
admin@admin.ch,76,9,1,"1938-12-17"
admin@admin.ch,92,2,0,"1944-02-27"
admin@admin.ch,144,7,1,"1989-03-17"
admin@admin.ch,241,4,1,"2039-08-24"
admin@admin.ch,142,6,1,"1902-09-10"
admin@admin.ch,37,1,1,"1929-02-16"
admin@admin.ch,26,7,0,"2042-07-12"
admin@admin.ch,195,6,0,"1972-07-06"
admin@admin.ch,63,5,0,"2000-04-12"
admin@admin.ch,114,7,1,"1922-07-14"
admin@admin.ch,16,6,0,"1999-04-14"
admin@admin.ch,170,3,0,"2019-03-03"
admin@admin.ch,48,1,0,"1994-05-25"
admin@admin.ch,129,1,1,"2021-04-09"
admin@admin.ch,118,8,0,"1998-10-26"
admin@admin.ch,27,9,0,"1976-06-14"
admin@admin.ch,13,6,1,"1910-11-17"
admin@admin.ch,136,5,0,"2033-11-06"
admin@admin.ch,130,7,0,"1910-05-21"
admin@admin.ch,246,5,0,"1944-10-12"
admin@admin.ch,110,2,1,"1996-09-26"
admin@admin.ch,132,3,0,"1993-08-15"
admin@admin.ch,29,1,1,"1927-06-04"
admin@admin.ch,10,10,1,"1911-09-20"
admin@admin.ch,150,8,0,"1970-02-06"
admin@admin.ch,196,10,0,"2035-01-14"
admin@admin.ch,20,3,0,"2005-11-07"
admin@admin.ch,35,2,1,"1958-05-22"
admin@admin.ch,224,10,0,"1922-10-12"
admin@admin.ch,188,1,1,"1946-10-04"
admin@admin.ch,156,3,1,"1978-04-23"
admin@admin.ch,5,7,0,"1938-06-06"
admin@admin.ch,15,3,0,"1992-07-01"
admin@admin.ch,229,6,1,"1981-11-02"
admin@admin.ch,58,8,0,"2001-06-21"
admin@admin.ch,54,3,0,"1911-11-23"
admin@admin.ch,217,1,1,"1962-06-08"
admin@admin.ch,70,1,0,"2000-04-18"
admin@admin.ch,168,7,0,"2025-03-12"
admin@admin.ch,120,8,0,"2028-11-16"
admin@admin.ch,88,1,1,"1961-11-02"
admin@admin.ch,107,4,1,"2012-02-27"
admin@admin.ch,192,6,1,"1946-04-25"
admin@admin.ch,109,7,1,"1917-07-06"
admin@admin.ch,116,5,0,"2009-03-03"
admin@admin.ch,39,8,0,"1970-10-13"
admin@admin.ch,120,2,1,"1952-08-15"
admin@admin.ch,85,8,0,"1908-08-19"
admin@admin.ch,13,9,0,"2023-07-18"
admin@admin.ch,132,5,1,"1902-02-09"
admin@admin.ch,85,7,0,"1927-11-26"
admin@admin.ch,105,4,1,"2001-09-19"
admin@admin.ch,81,5,1,"2001-12-01"
admin@admin.ch,116,10,0,"1971-08-22"
admin@admin.ch,165,5,1,"2007-10-25"
admin@admin.ch,199,7,1,"2039-06-18"
admin@admin.ch,79,3,1,"1961-10-27"
admin@admin.ch,178,9,1,"2034-05-12"
admin@admin.ch,229,6,0,"2040-08-23"
admin@admin.ch,125,10,0,"1957-10-22"
admin@admin.ch,145,10,0,"1920-11-22"
admin@admin.ch,19,1,0,"1942-04-27"
admin@admin.ch,234,10,1,"1976-01-02"
admin@admin.ch,85,4,0,"1965-06-02"
admin@admin.ch,61,2,0,"2001-04-18"
admin@admin.ch,144,4,1,"1911-06-03"
admin@admin.ch,229,8,0,"2004-06-14"
admin@admin.ch,91,9,0,"1983-03-21"
admin@admin.ch,230,8,1,"1968-09-04"
admin@admin.ch,33,5,0,"2014-05-22"
admin@admin.ch,160,7,0,"2031-02-11"
admin@admin.ch,245,5,1,"2043-02-23"
admin@admin.ch,157,2,0,"2037-12-05"
admin@admin.ch,104,3,1,"2015-04-21"
admin@admin.ch,152,5,0,"1945-03-05"
admin@admin.ch,183,6,1,"2008-03-22"
admin@admin.ch,47,1,0,"1962-11-03"
admin@admin.ch,39,2,0,"1937-11-17"
admin@admin.ch,89,5,0,"1994-02-23"
admin@admin.ch,81,7,0,"1954-10-04"
admin@admin.ch,35,7,1,"1946-07-10"
admin@admin.ch,193,3,1,"2017-05-18"
admin@admin.ch,190,7,1,"1994-07-24"
admin@admin.ch,70,4,0,"2005-08-18"
admin@admin.ch,190,6,0,"2050-08-08"
admin@admin.ch,223,1,0,"2030-08-23"
admin@admin.ch,105,10,0,"1939-05-17"
admin@admin.ch,240,5,1,"1928-06-20"
admin@admin.ch,167,8,0,"1965-04-08"
admin@admin.ch,182,5,1,"2003-04-06"
admin@admin.ch,163,8,1,"2012-01-11"
admin@admin.ch,180,3,1,"2008-02-23"
admin@admin.ch,11,3,1,"1923-01-08"
admin@admin.ch,88,6,0,"1974-02-11"
admin@admin.ch,217,3,0,"2008-05-04"
admin@admin.ch,23,4,1,"1971-07-05"
admin@admin.ch,66,6,0,"1958-10-05"
admin@admin.ch,218,10,1,"2031-10-05"
admin@admin.ch,14,10,1,"2016-04-03"
admin@admin.ch,242,9,1,"1971-11-01"
admin@admin.ch,198,5,1,"1900-12-20"
admin@admin.ch,185,2,0,"1949-12-26"
admin@admin.ch,242,9,1,"2022-05-18"
admin@admin.ch,211,7,1,"1934-09-01"
admin@admin.ch,45,7,0,"1935-10-07"
admin@admin.ch,247,8,0,"1958-07-12"
admin@admin.ch,176,3,1,"1968-07-17"
admin@admin.ch,8,2,1,"1910-08-20"
admin@admin.ch,134,1,1,"1923-02-04"
admin@admin.ch,233,8,0,"1918-10-14"
admin@admin.ch,172,9,1,"1996-11-28"
admin@admin.ch,82,1,0,"2008-08-11"
admin@admin.ch,93,6,0,"1971-03-19"
admin@admin.ch,219,4,0,"2026-01-07"
admin@admin.ch,202,10,1,"1906-08-04"
admin@admin.ch,37,5,0,"1930-08-05"
admin@admin.ch,135,8,0,"1925-11-18"
admin@admin.ch,36,6,1,"1961-09-26"
admin@admin.ch,153,5,0,"1978-02-05"
admin@admin.ch,137,10,0,"2042-02-11"
admin@admin.ch,111,9,1,"2006-09-02"
admin@admin.ch,230,2,0,"2038-03-18"
admin@admin.ch,23,6,0,"2043-11-27"
admin@admin.ch,109,5,1,"1920-11-17"
admin@admin.ch,127,8,0,"1932-08-12"
admin@admin.ch,6,7,0,"1954-03-20"
admin@admin.ch,241,4,0,"1921-05-24"
admin@admin.ch,187,4,0,"2049-04-27"
admin@admin.ch,194,9,0,"2015-12-20"
admin@admin.ch,78,2,1,"1909-05-06"
admin@admin.ch,217,10,1,"1928-02-11"
admin@admin.ch,130,9,0,"1922-09-03"
admin@admin.ch,193,4,1,"1983-08-27"
admin@admin.ch,211,6,1,"1923-12-05"
admin@admin.ch,107,9,0,"2047-11-27"
admin@admin.ch,72,7,0,"1924-11-07"
admin@admin.ch,185,7,0,"2034-07-10"
admin@admin.ch,33,6,1,"1971-01-22"
admin@admin.ch,197,8,1,"1985-08-09"
admin@admin.ch,196,7,0,"2000-05-05"
admin@admin.ch,192,2,0,"1961-07-07"
admin@admin.ch,31,1,0,"2033-04-18"
admin@admin.ch,176,10,1,"1939-10-04"
admin@admin.ch,59,3,1,"1917-03-28"
admin@admin.ch,4,1,0,"2018-10-15"
admin@admin.ch,210,8,0,"1989-06-06"
admin@admin.ch,244,7,0,"1936-07-21"
admin@admin.ch,50,5,0,"1937-04-14"
admin@admin.ch,116,1,1,"1931-12-20"
admin@admin.ch,81,1,0,"1969-07-22"
admin@admin.ch,104,10,0,"2037-11-18"
